name,Route,Source,Dest,Duration,Starting time,Reach Time,Price,Seats,Rating
PEPSU (Punjab)  - 67105,1-Delhi to Patiala,ISBT Kashmiri Gate,Patiala,05h 30m,09:50,15:20,INR440,38Seats available,2.9126
PEPSU (Punjab)  - 67160,1-Delhi to Patiala,ISBT Kashmiri Gate,Patiala,05h 29m,11:46,17:15,INR692,36Seats available,3.962
PEPSU (Punjab)  - 67085,1-Delhi to Patiala,ISBT Kashmiri Gate,Bus Stand,05h 00m,03:00,08:00,INR692,30Seats available,4.497
PEPSU (Punjab)  - 67070,1-Delhi to Patiala,ISBT Kashmiri Gate,Patiala,05h 29m,06:16,11:45,INR692,33Seats available,3.8112
PEPSU (Punjab)  - 67069,1-Delhi to Patiala,ISBT Kashmiri Gate,Bus Stand,05h 30m,08:00,13:30,INR692,14Seats available,4.2274
PEPSU (Punjab)  - 67105,1-Delhi to Patiala,ISBT Kashmiri Gate,Patiala,05h 30m,09:50,15:20,INR440,38Seats available,2.9126
PEPSU (Punjab)  - 67160,1-Delhi to Patiala,ISBT Kashmiri Gate,Patiala,05h 29m,11:46,17:15,INR692,36Seats available,3.962
PEPSU (Punjab)  - 66665,1-Delhi to Patiala,ISBT Kashmiri Gate,Patiala,04h 59m,14:01,19:00,INR692,29Seats available,4.1217
PEPSU (Punjab)  - 66689,1-Delhi to Patiala,ISBT Kashmiri Gate,Patiala,05h 00m,15:25,20:25,INR692,36Seats available,3.6138
PEPSU (Punjab)  - 67140,1-Delhi to Patiala,ISBT Kashmiri Gate,Patiala,05h 30m,16:00,21:30,INR440,40Seats available,2.139
PEPSU (Punjab)  - 66667,1-Delhi to Patiala,ISBT Kashmiri Gate,Patiala,05h 00m,17:30,22:30,INR692,38Seats available,4.4126
PEPSU (Punjab)  - 67103,1-Delhi to Patiala,ISBT Kashmiri Gate,Patiala,05h 29m,22:31,04:00,INR440,40Seats available,3.3240
PEPSU (Punjab)  - 67085,1-Delhi to Patiala,ISBT Kashmiri Gate,Bus Stand,05h 00m,03:00,08:00,INR692,30Seats available,4.497
PEPSU (Punjab)  - 67070,1-Delhi to Patiala,ISBT Kashmiri Gate,Patiala,05h 29m,06:16,11:45,INR692,33Seats available,3.8112
PEPSU (Punjab)  - 67069,1-Delhi to Patiala,ISBT Kashmiri Gate,Bus Stand,05h 30m,08:00,13:30,INR692,14Seats available,4.2274
PEPSU (Punjab)  - 67105,1-Delhi to Patiala,ISBT Kashmiri Gate,Patiala,05h 30m,09:50,15:20,INR440,38Seats available,2.9126
PEPSU (Punjab)  - 67160,1-Delhi to Patiala,ISBT Kashmiri Gate,Patiala,05h 29m,11:46,17:15,INR692,36Seats available,3.962
PEPSU (Punjab)  - 66665,1-Delhi to Patiala,ISBT Kashmiri Gate,Patiala,04h 59m,14:01,19:00,INR692,29Seats available,4.1217
PEPSU (Punjab)  - 66689,1-Delhi to Patiala,ISBT Kashmiri Gate,Patiala,05h 00m,15:25,20:25,INR692,36Seats available,3.6138
PEPSU (Punjab)  - 67140,1-Delhi to Patiala,ISBT Kashmiri Gate,Patiala,05h 30m,16:00,21:30,INR440,40Seats available,2.139
PEPSU (Punjab)  - 66667,1-Delhi to Patiala,ISBT Kashmiri Gate,Patiala,05h 00m,17:30,22:30,INR692,38Seats available,4.4126
PEPSU (Punjab)  - 67103,1-Delhi to Patiala,ISBT Kashmiri Gate,Patiala,05h 29m,22:31,04:00,INR440,40Seats available,3.3240
PEPSU (Punjab)  - 67085,1-Delhi to Patiala,ISBT Kashmiri Gate,Bus Stand,05h 00m,03:00,08:00,INR692,30Seats available,4.497
PEPSU (Punjab)  - 67070,1-Delhi to Patiala,ISBT Kashmiri Gate,Patiala,05h 29m,06:16,11:45,INR692,33Seats available,3.8112
PEPSU (Punjab)  - 67069,1-Delhi to Patiala,ISBT Kashmiri Gate,Bus Stand,05h 30m,08:00,13:30,INR692,14Seats available,4.2274
PEPSU (Punjab)  - 67105,1-Delhi to Patiala,ISBT Kashmiri Gate,Patiala,05h 30m,09:50,15:20,INR440,38Seats available,2.9126
PEPSU (Punjab)  - 67160,1-Delhi to Patiala,ISBT Kashmiri Gate,Patiala,05h 29m,11:46,17:15,INR692,36Seats available,3.962
PEPSU (Punjab)  - 66665,1-Delhi to Patiala,ISBT Kashmiri Gate,Patiala,04h 59m,14:01,19:00,INR692,29Seats available,4.1217
PEPSU (Punjab)  - 66689,1-Delhi to Patiala,ISBT Kashmiri Gate,Patiala,05h 00m,15:25,20:25,INR692,36Seats available,3.6138
PEPSU (Punjab)  - 67140,1-Delhi to Patiala,ISBT Kashmiri Gate,Patiala,05h 30m,16:00,21:30,INR440,40Seats available,2.139
PEPSU (Punjab)  - 66667,1-Delhi to Patiala,ISBT Kashmiri Gate,Patiala,05h 00m,17:30,22:30,INR692,38Seats available,4.4126
PEPSU (Punjab)  - 67103,1-Delhi to Patiala,ISBT Kashmiri Gate,Patiala,05h 29m,22:31,04:00,INR440,40Seats available,3.3240
PEPSU (Punjab)  - 67085,1-Delhi to Patiala,ISBT Kashmiri Gate,Bus Stand,05h 00m,03:00,08:00,INR692,30Seats available,4.497
PEPSU (Punjab)  - 67070,1-Delhi to Patiala,ISBT Kashmiri Gate,Patiala,05h 29m,06:16,11:45,INR692,33Seats available,3.8112
PEPSU (Punjab)  - 67069,1-Delhi to Patiala,ISBT Kashmiri Gate,Bus Stand,05h 30m,08:00,13:30,INR692,14Seats available,4.2274
PEPSU (Punjab)  - 67105,1-Delhi to Patiala,ISBT Kashmiri Gate,Patiala,05h 30m,09:50,15:20,INR440,38Seats available,2.9126
PEPSU (Punjab)  - 67160,1-Delhi to Patiala,ISBT Kashmiri Gate,Patiala,05h 29m,11:46,17:15,INR692,36Seats available,3.962
PEPSU (Punjab)  - 66665,1-Delhi to Patiala,ISBT Kashmiri Gate,Patiala,04h 59m,14:01,19:00,INR692,29Seats available,4.1217
PEPSU (Punjab)  - 66689,1-Delhi to Patiala,ISBT Kashmiri Gate,Patiala,05h 00m,15:25,20:25,INR692,36Seats available,3.6138
PEPSU (Punjab)  - 67140,1-Delhi to Patiala,ISBT Kashmiri Gate,Patiala,05h 30m,16:00,21:30,INR440,40Seats available,2.139
PEPSU (Punjab)  - 66667,1-Delhi to Patiala,ISBT Kashmiri Gate,Patiala,05h 00m,17:30,22:30,INR692,38Seats available,4.4126
PEPSU (Punjab)  - 67103,1-Delhi to Patiala,ISBT Kashmiri Gate,Patiala,05h 29m,22:31,04:00,INR440,40Seats available,3.3240
PEPSU (Punjab)  - 67085,1-Delhi to Patiala,ISBT Kashmiri Gate,Bus Stand,05h 00m,03:00,08:00,INR692,30Seats available,4.497
PEPSU (Punjab)  - 67070,1-Delhi to Patiala,ISBT Kashmiri Gate,Patiala,05h 29m,06:16,11:45,INR692,33Seats available,3.8112
PEPSU (Punjab)  - 67069,1-Delhi to Patiala,ISBT Kashmiri Gate,Bus Stand,05h 30m,08:00,13:30,INR692,14Seats available,4.2274
PEPSU (Punjab)  - 67105,1-Delhi to Patiala,ISBT Kashmiri Gate,Patiala,05h 30m,09:50,15:20,INR440,38Seats available,2.9126
PEPSU (Punjab)  - 67160,1-Delhi to Patiala,ISBT Kashmiri Gate,Patiala,05h 29m,11:46,17:15,INR692,36Seats available,3.962
PEPSU (Punjab)  - 66665,1-Delhi to Patiala,ISBT Kashmiri Gate,Patiala,04h 59m,14:01,19:00,INR692,29Seats available,4.1217
PEPSU (Punjab)  - 66689,1-Delhi to Patiala,ISBT Kashmiri Gate,Patiala,05h 00m,15:25,20:25,INR692,36Seats available,3.6138
PEPSU (Punjab)  - 67140,1-Delhi to Patiala,ISBT Kashmiri Gate,Patiala,05h 30m,16:00,21:30,INR440,40Seats available,2.139
PEPSU (Punjab)  - 66667,1-Delhi to Patiala,ISBT Kashmiri Gate,Patiala,05h 00m,17:30,22:30,INR692,38Seats available,4.4126
PEPSU (Punjab)  - 67103,1-Delhi to Patiala,ISBT Kashmiri Gate,Patiala,05h 29m,22:31,04:00,INR440,40Seats available,3.3240
PEPSU (Punjab)  - 67085,1-Delhi to Patiala,ISBT Kashmiri Gate,Bus Stand,05h 00m,03:00,08:00,INR692,30Seats available,4.497
PEPSU (Punjab)  - 67070,1-Delhi to Patiala,ISBT Kashmiri Gate,Patiala,05h 29m,06:16,11:45,INR692,33Seats available,3.8112
PEPSU (Punjab)  - 67069,1-Delhi to Patiala,ISBT Kashmiri Gate,Bus Stand,05h 30m,08:00,13:30,INR692,14Seats available,4.2274
PEPSU (Punjab)  - 67105,1-Delhi to Patiala,ISBT Kashmiri Gate,Patiala,05h 30m,09:50,15:20,INR440,38Seats available,2.9126
PEPSU (Punjab)  - 67160,1-Delhi to Patiala,ISBT Kashmiri Gate,Patiala,05h 29m,11:46,17:15,INR692,36Seats available,3.962
PEPSU (Punjab)  - 66665,1-Delhi to Patiala,ISBT Kashmiri Gate,Patiala,04h 59m,14:01,19:00,INR692,29Seats available,4.1217
PEPSU (Punjab)  - 66689,1-Delhi to Patiala,ISBT Kashmiri Gate,Patiala,05h 00m,15:25,20:25,INR692,36Seats available,3.6138
PEPSU (Punjab)  - 67140,1-Delhi to Patiala,ISBT Kashmiri Gate,Patiala,05h 30m,16:00,21:30,INR440,40Seats available,2.139
PEPSU (Punjab)  - 66667,1-Delhi to Patiala,ISBT Kashmiri Gate,Patiala,05h 00m,17:30,22:30,INR692,38Seats available,4.4126
PEPSU (Punjab)  - 67103,1-Delhi to Patiala,ISBT Kashmiri Gate,Patiala,05h 29m,22:31,04:00,INR440,40Seats available,3.3240
PEPSU (Punjab)  - 67085,1-Delhi to Patiala,ISBT Kashmiri Gate,Bus Stand,05h 00m,03:00,08:00,INR692,30Seats available,4.497
PEPSU (Punjab)  - 67070,1-Delhi to Patiala,ISBT Kashmiri Gate,Patiala,05h 29m,06:16,11:45,INR692,33Seats available,3.8112
PEPSU (Punjab)  - 67069,1-Delhi to Patiala,ISBT Kashmiri Gate,Bus Stand,05h 30m,08:00,13:30,INR692,14Seats available,4.2274
PEPSU (Punjab)  - 67105,1-Delhi to Patiala,ISBT Kashmiri Gate,Patiala,05h 30m,09:50,15:20,INR440,38Seats available,2.9126
PEPSU (Punjab)  - 67160,1-Delhi to Patiala,ISBT Kashmiri Gate,Patiala,05h 29m,11:46,17:15,INR692,36Seats available,3.962
PEPSU (Punjab)  - 66665,1-Delhi to Patiala,ISBT Kashmiri Gate,Patiala,04h 59m,14:01,19:00,INR692,29Seats available,4.1217
PEPSU (Punjab)  - 66689,1-Delhi to Patiala,ISBT Kashmiri Gate,Patiala,05h 00m,15:25,20:25,INR692,36Seats available,3.6138
PEPSU (Punjab)  - 67140,1-Delhi to Patiala,ISBT Kashmiri Gate,Patiala,05h 30m,16:00,21:30,INR440,40Seats available,2.139
PEPSU (Punjab)  - 66667,1-Delhi to Patiala,ISBT Kashmiri Gate,Patiala,05h 00m,17:30,22:30,INR692,38Seats available,4.4126
PEPSU (Punjab)  - 67103,1-Delhi to Patiala,ISBT Kashmiri Gate,Patiala,05h 29m,22:31,04:00,INR440,40Seats available,3.3240
PEPSU (Punjab)  - 67085,1-Delhi to Patiala,ISBT Kashmiri Gate,Bus Stand,05h 00m,03:00,08:00,INR692,30Seats available,4.497
PEPSU (Punjab)  - 67070,1-Delhi to Patiala,ISBT Kashmiri Gate,Patiala,05h 29m,06:16,11:45,INR692,33Seats available,3.8112
PEPSU (Punjab)  - 67069,1-Delhi to Patiala,ISBT Kashmiri Gate,Bus Stand,05h 30m,08:00,13:30,INR692,14Seats available,4.2274
PEPSU (Punjab)  - 67105,1-Delhi to Patiala,ISBT Kashmiri Gate,Patiala,05h 30m,09:50,15:20,INR440,38Seats available,2.9126
PEPSU (Punjab)  - 67160,1-Delhi to Patiala,ISBT Kashmiri Gate,Patiala,05h 29m,11:46,17:15,INR692,36Seats available,3.962
PEPSU (Punjab)  - 66665,1-Delhi to Patiala,ISBT Kashmiri Gate,Patiala,04h 59m,14:01,19:00,INR692,29Seats available,4.1217
PEPSU (Punjab)  - 66689,1-Delhi to Patiala,ISBT Kashmiri Gate,Patiala,05h 00m,15:25,20:25,INR692,36Seats available,3.6138
PEPSU (Punjab)  - 67140,1-Delhi to Patiala,ISBT Kashmiri Gate,Patiala,05h 30m,16:00,21:30,INR440,40Seats available,2.139
PEPSU (Punjab)  - 66667,1-Delhi to Patiala,ISBT Kashmiri Gate,Patiala,05h 00m,17:30,22:30,INR692,38Seats available,4.4126
PEPSU (Punjab)  - 67103,1-Delhi to Patiala,ISBT Kashmiri Gate,Patiala,05h 29m,22:31,04:00,INR440,40Seats available,3.3240
PEPSU (Punjab)  - 67085,1-Delhi to Patiala,ISBT Kashmiri Gate,Bus Stand,05h 00m,03:00,08:00,INR692,30Seats available,4.497
PEPSU (Punjab)  - 67070,1-Delhi to Patiala,ISBT Kashmiri Gate,Patiala,05h 29m,06:16,11:45,INR692,33Seats available,3.8112
PEPSU (Punjab)  - 67069,1-Delhi to Patiala,ISBT Kashmiri Gate,Bus Stand,05h 30m,08:00,13:30,INR692,14Seats available,4.2274
PEPSU (Punjab)  - 67105,1-Delhi to Patiala,ISBT Kashmiri Gate,Patiala,05h 30m,09:50,15:20,INR440,38Seats available,2.9126
PEPSU (Punjab)  - 67160,1-Delhi to Patiala,ISBT Kashmiri Gate,Patiala,05h 29m,11:46,17:15,INR692,36Seats available,3.962
PEPSU (Punjab)  - 66665,1-Delhi to Patiala,ISBT Kashmiri Gate,Patiala,04h 59m,14:01,19:00,INR692,29Seats available,4.1217
PEPSU (Punjab)  - 66689,1-Delhi to Patiala,ISBT Kashmiri Gate,Patiala,05h 00m,15:25,20:25,INR692,36Seats available,3.6138
PEPSU (Punjab)  - 67140,1-Delhi to Patiala,ISBT Kashmiri Gate,Patiala,05h 30m,16:00,21:30,INR440,40Seats available,2.139
PEPSU (Punjab)  - 66667,1-Delhi to Patiala,ISBT Kashmiri Gate,Patiala,05h 00m,17:30,22:30,INR692,38Seats available,4.4126
PEPSU (Punjab)  - 67103,1-Delhi to Patiala,ISBT Kashmiri Gate,Patiala,05h 29m,22:31,04:00,INR440,40Seats available,3.3240
PEPSU (Punjab)  - 67085,1-Delhi to Patiala,ISBT Kashmiri Gate,Bus Stand,05h 00m,03:00,08:00,INR692,30Seats available,4.497
PEPSU (Punjab)  - 67070,1-Delhi to Patiala,ISBT Kashmiri Gate,Patiala,05h 29m,06:16,11:45,INR692,33Seats available,3.8112
PEPSU (Punjab)  - 67069,1-Delhi to Patiala,ISBT Kashmiri Gate,Bus Stand,05h 30m,08:00,13:30,INR692,14Seats available,4.2274
PEPSU (Punjab)  - 67105,1-Delhi to Patiala,ISBT Kashmiri Gate,Patiala,05h 30m,09:50,15:20,INR440,38Seats available,2.9126
PEPSU (Punjab)  - 67160,1-Delhi to Patiala,ISBT Kashmiri Gate,Patiala,05h 29m,11:46,17:15,INR692,36Seats available,3.962
PEPSU (Punjab)  - 66665,1-Delhi to Patiala,ISBT Kashmiri Gate,Patiala,04h 59m,14:01,19:00,INR692,29Seats available,4.1217
PEPSU (Punjab)  - 66689,1-Delhi to Patiala,ISBT Kashmiri Gate,Patiala,05h 00m,15:25,20:25,INR692,36Seats available,3.6138
PEPSU (Punjab)  - 67140,1-Delhi to Patiala,ISBT Kashmiri Gate,Patiala,05h 30m,16:00,21:30,INR440,40Seats available,2.139
PEPSU (Punjab)  - 66667,1-Delhi to Patiala,ISBT Kashmiri Gate,Patiala,05h 00m,17:30,22:30,INR692,38Seats available,4.4126
PEPSU (Punjab)  - 67103,1-Delhi to Patiala,ISBT Kashmiri Gate,Patiala,05h 29m,22:31,04:00,INR440,40Seats available,3.3240
PEPSU (Punjab)  - 67085,1-Delhi to Patiala,ISBT Kashmiri Gate,Bus Stand,05h 00m,03:00,08:00,INR692,30Seats available,4.497
PEPSU (Punjab)  - 67070,1-Delhi to Patiala,ISBT Kashmiri Gate,Patiala,05h 29m,06:16,11:45,INR692,33Seats available,3.8112
PEPSU (Punjab)  - 67069,1-Delhi to Patiala,ISBT Kashmiri Gate,Bus Stand,05h 30m,08:00,13:30,INR692,14Seats available,4.2274
PEPSU (Punjab)  - 67105,1-Delhi to Patiala,ISBT Kashmiri Gate,Patiala,05h 30m,09:50,15:20,INR440,38Seats available,2.9126
PEPSU (Punjab)  - 67160,1-Delhi to Patiala,ISBT Kashmiri Gate,Patiala,05h 29m,11:46,17:15,INR692,36Seats available,3.962
PEPSU (Punjab)  - 66665,1-Delhi to Patiala,ISBT Kashmiri Gate,Patiala,04h 59m,14:01,19:00,INR692,29Seats available,4.1217
PEPSU (Punjab)  - 66689,1-Delhi to Patiala,ISBT Kashmiri Gate,Patiala,05h 00m,15:25,20:25,INR692,36Seats available,3.6138
PEPSU (Punjab)  - 67140,1-Delhi to Patiala,ISBT Kashmiri Gate,Patiala,05h 30m,16:00,21:30,INR440,40Seats available,2.139
PEPSU (Punjab)  - 66667,1-Delhi to Patiala,ISBT Kashmiri Gate,Patiala,05h 00m,17:30,22:30,INR692,38Seats available,4.4126
PEPSU (Punjab)  - 67103,1-Delhi to Patiala,ISBT Kashmiri Gate,Patiala,05h 29m,22:31,04:00,INR440,40Seats available,3.3240
PEPSU (Punjab)  - 67085,1-Delhi to Patiala,ISBT Kashmiri Gate,Bus Stand,05h 00m,03:00,08:00,INR692,30Seats available,4.497
PEPSU (Punjab)  - 67070,1-Delhi to Patiala,ISBT Kashmiri Gate,Patiala,05h 29m,06:16,11:45,INR692,33Seats available,3.8112
PEPSU (Punjab)  - 67069,1-Delhi to Patiala,ISBT Kashmiri Gate,Bus Stand,05h 30m,08:00,13:30,INR692,14Seats available,4.2274
PEPSU (Punjab)  - 67105,1-Delhi to Patiala,ISBT Kashmiri Gate,Patiala,05h 30m,09:50,15:20,INR440,38Seats available,2.9126
PEPSU (Punjab)  - 67160,1-Delhi to Patiala,ISBT Kashmiri Gate,Patiala,05h 29m,11:46,17:15,INR692,36Seats available,3.962
PEPSU (Punjab)  - 66665,1-Delhi to Patiala,ISBT Kashmiri Gate,Patiala,04h 59m,14:01,19:00,INR692,29Seats available,4.1217
PEPSU (Punjab)  - 66689,1-Delhi to Patiala,ISBT Kashmiri Gate,Patiala,05h 00m,15:25,20:25,INR692,36Seats available,3.6138
PEPSU (Punjab)  - 67140,1-Delhi to Patiala,ISBT Kashmiri Gate,Patiala,05h 30m,16:00,21:30,INR440,40Seats available,2.139
PEPSU (Punjab)  - 66667,1-Delhi to Patiala,ISBT Kashmiri Gate,Patiala,05h 00m,17:30,22:30,INR692,38Seats available,4.4126
PEPSU (Punjab)  - 67103,1-Delhi to Patiala,ISBT Kashmiri Gate,Patiala,05h 29m,22:31,04:00,INR440,40Seats available,3.3240
PEPSU (Punjab)  - 67085,1-Delhi to Patiala,ISBT Kashmiri Gate,Bus Stand,05h 00m,03:00,08:00,INR692,30Seats available,4.497
PEPSU (Punjab)  - 67070,1-Delhi to Patiala,ISBT Kashmiri Gate,Patiala,05h 29m,06:16,11:45,INR692,33Seats available,3.8112
PEPSU (Punjab)  - 67069,1-Delhi to Patiala,ISBT Kashmiri Gate,Bus Stand,05h 30m,08:00,13:30,INR692,14Seats available,4.2274
PEPSU (Punjab)  - 67105,1-Delhi to Patiala,ISBT Kashmiri Gate,Patiala,05h 30m,09:50,15:20,INR440,38Seats available,2.9126
PEPSU (Punjab)  - 67160,1-Delhi to Patiala,ISBT Kashmiri Gate,Patiala,05h 29m,11:46,17:15,INR692,36Seats available,3.962
PEPSU (Punjab)  - 66665,1-Delhi to Patiala,ISBT Kashmiri Gate,Patiala,04h 59m,14:01,19:00,INR692,29Seats available,4.1217
PEPSU (Punjab)  - 66689,1-Delhi to Patiala,ISBT Kashmiri Gate,Patiala,05h 00m,15:25,20:25,INR692,36Seats available,3.6138
PEPSU (Punjab)  - 67140,1-Delhi to Patiala,ISBT Kashmiri Gate,Patiala,05h 30m,16:00,21:30,INR440,40Seats available,2.139
PEPSU (Punjab)  - 66667,1-Delhi to Patiala,ISBT Kashmiri Gate,Patiala,05h 00m,17:30,22:30,INR692,38Seats available,4.4126
PEPSU (Punjab)  - 67103,1-Delhi to Patiala,ISBT Kashmiri Gate,Patiala,05h 29m,22:31,04:00,INR440,40Seats available,3.3240
PEPSU (Punjab)  - 67085,1-Delhi to Patiala,ISBT Kashmiri Gate,Bus Stand,05h 00m,03:00,08:00,INR692,30Seats available,4.497
PEPSU (Punjab)  - 67070,1-Delhi to Patiala,ISBT Kashmiri Gate,Patiala,05h 29m,06:16,11:45,INR692,33Seats available,3.8112
PEPSU (Punjab)  - 67069,1-Delhi to Patiala,ISBT Kashmiri Gate,Bus Stand,05h 30m,08:00,13:30,INR692,14Seats available,4.2274
PEPSU (Punjab)  - 67105,1-Delhi to Patiala,ISBT Kashmiri Gate,Patiala,05h 30m,09:50,15:20,INR440,38Seats available,2.9126
PEPSU (Punjab)  - 67160,1-Delhi to Patiala,ISBT Kashmiri Gate,Patiala,05h 29m,11:46,17:15,INR692,36Seats available,3.962
PEPSU (Punjab)  - 66665,1-Delhi to Patiala,ISBT Kashmiri Gate,Patiala,04h 59m,14:01,19:00,INR692,29Seats available,4.1217
PEPSU (Punjab)  - 66689,1-Delhi to Patiala,ISBT Kashmiri Gate,Patiala,05h 00m,15:25,20:25,INR692,36Seats available,3.6138
PEPSU (Punjab)  - 67140,1-Delhi to Patiala,ISBT Kashmiri Gate,Patiala,05h 30m,16:00,21:30,INR440,40Seats available,2.139
PEPSU (Punjab)  - 66667,1-Delhi to Patiala,ISBT Kashmiri Gate,Patiala,05h 00m,17:30,22:30,INR692,38Seats available,4.4126
PEPSU (Punjab)  - 67103,1-Delhi to Patiala,ISBT Kashmiri Gate,Patiala,05h 29m,22:31,04:00,INR440,40Seats available,3.3240
PEPSU (Punjab)  - 67085,1-Delhi to Patiala,ISBT Kashmiri Gate,Bus Stand,05h 00m,03:00,08:00,INR692,30Seats available,4.497
PEPSU (Punjab)  - 67070,1-Delhi to Patiala,ISBT Kashmiri Gate,Patiala,05h 29m,06:16,11:45,INR692,33Seats available,3.8112
PEPSU (Punjab)  - 67069,1-Delhi to Patiala,ISBT Kashmiri Gate,Bus Stand,05h 30m,08:00,13:30,INR692,14Seats available,4.2274
PEPSU (Punjab)  - 67105,1-Delhi to Patiala,ISBT Kashmiri Gate,Patiala,05h 30m,09:50,15:20,INR440,38Seats available,2.9126
PEPSU (Punjab)  - 67160,1-Delhi to Patiala,ISBT Kashmiri Gate,Patiala,05h 29m,11:46,17:15,INR692,36Seats available,3.962
PEPSU (Punjab)  - 66665,1-Delhi to Patiala,ISBT Kashmiri Gate,Patiala,04h 59m,14:01,19:00,INR692,29Seats available,4.1217
PEPSU (Punjab)  - 66689,1-Delhi to Patiala,ISBT Kashmiri Gate,Patiala,05h 00m,15:25,20:25,INR692,36Seats available,3.6138
PEPSU (Punjab)  - 67140,1-Delhi to Patiala,ISBT Kashmiri Gate,Patiala,05h 30m,16:00,21:30,INR440,40Seats available,2.139
PEPSU (Punjab)  - 66667,1-Delhi to Patiala,ISBT Kashmiri Gate,Patiala,05h 00m,17:30,22:30,INR692,38Seats available,4.4126
PEPSU (Punjab)  - 67103,1-Delhi to Patiala,ISBT Kashmiri Gate,Patiala,05h 29m,22:31,04:00,INR440,40Seats available,3.3240
name,Route,Source,Dest,Duration,Starting time,Reach Time,Price,Seats,Rating
Yolo Bus,1-Ludhiana to Delhi,Sherpur Chowk,ISBT Kashmiri Gate,06h 33m,22:27,05:00,INR400,31Seats available,4.6434
IntrCity SmartBus,1-Ludhiana to Delhi,Ludhiana Bypass,RK Ashram,06h 55m,22:50,05:45,INR442,27Seats available,4.6147
Laxmi holidays,1-Ludhiana to Delhi,Ludhiana Bypass,ISBT Kashmiri Gate,06h 50m,23:55,06:45,570,30Seats available,4.4367
AdArmaan Tour & Travels,1-Ludhiana to Delhi,Ludhiana Bypass,Redfort Metro Station,07h 10m,22:50,06:00,474,48Seats available,2.933
IntrCity SmartBus,1-Ludhiana to Delhi,Ludhiana Bypass,ISBT Kashmiri Gate,06h 10m,23:55,06:05,INR318,34Seats available,4.6101
Yolo Bus,1-Ludhiana to Delhi,Sherpur Chowk,ISBT Kashmiri Gate,06h 33m,22:27,05:00,INR400,31Seats available,4.6434
IntrCity SmartBus,1-Ludhiana to Delhi,Ludhiana Bypass,RK Ashram,06h 55m,22:50,05:45,INR442,27Seats available,4.6147
Laxmi holidays,1-Ludhiana to Delhi,Ludhiana Bypass,ISBT Kashmiri Gate,06h 50m,23:55,06:45,570,30Seats available,4.4367
AdArmaan Tour & Travels,1-Ludhiana to Delhi,Ludhiana Bypass,Redfort Metro Station,07h 10m,22:50,06:00,474,48Seats available,2.933
IntrCity SmartBus,1-Ludhiana to Delhi,Ludhiana Bypass,ISBT Kashmiri Gate,06h 10m,23:55,06:05,INR318,34Seats available,4.6101
IntrCity SmartBus,1-Ludhiana to Delhi,Ludhiana Bypass,ISBT Kashmiri Gate,06h 05m,00:25,06:30,INR471,6Seats available,4.5135
IntrCity SmartBus,1-Ludhiana to Delhi,Ludhiana Bypass,IFFCO Chowk,07h 35m,22:45,06:20,INR449,25Seats available,4.782
Zingbus Plus,1-Ludhiana to Delhi,Sherpur Chowk,Majnu Ka Tilla,05h 25m,23:40,05:05,360,27Seats available,4.677
IntrCity SmartBus,1-Ludhiana to Delhi,Ludhiana Bypass,Red Fort (Lal Quila),06h 20m,23:40,06:00,INR388,32Seats available,4.554
NueGo,1-Ludhiana to Delhi,Jalandhar Bypaas,ISBT Kashmiri Gate,05h 50m,18:00,23:50,380,38Seats available,3.4249
Yolo Bus,1-Ludhiana to Delhi,Sherpur Chowk,ISBT Kashmiri Gate,06h 33m,22:27,05:00,INR400,31Seats available,4.6434
IntrCity SmartBus,1-Ludhiana to Delhi,Ludhiana Bypass,RK Ashram,06h 55m,22:50,05:45,INR442,27Seats available,4.6147
Laxmi holidays,1-Ludhiana to Delhi,Ludhiana Bypass,ISBT Kashmiri Gate,06h 50m,23:55,06:45,570,30Seats available,4.4367
AdArmaan Tour & Travels,1-Ludhiana to Delhi,Ludhiana Bypass,Redfort Metro Station,07h 10m,22:50,06:00,474,48Seats available,2.933
IntrCity SmartBus,1-Ludhiana to Delhi,Ludhiana Bypass,ISBT Kashmiri Gate,06h 10m,23:55,06:05,INR318,34Seats available,4.6101
IntrCity SmartBus,1-Ludhiana to Delhi,Ludhiana Bypass,ISBT Kashmiri Gate,06h 05m,00:25,06:30,INR471,6Seats available,4.5135
IntrCity SmartBus,1-Ludhiana to Delhi,Ludhiana Bypass,IFFCO Chowk,07h 35m,22:45,06:20,INR449,25Seats available,4.782
Zingbus Plus,1-Ludhiana to Delhi,Sherpur Chowk,Majnu Ka Tilla,05h 25m,23:40,05:05,360,27Seats available,4.677
IntrCity SmartBus,1-Ludhiana to Delhi,Ludhiana Bypass,Red Fort (Lal Quila),06h 20m,23:40,06:00,INR388,32Seats available,4.554
NueGo,1-Ludhiana to Delhi,Jalandhar Bypaas,ISBT Kashmiri Gate,05h 50m,18:00,23:50,380,38Seats available,3.4249
Armaan Tour & Travels,1-Ludhiana to Delhi,Ludhiana Bypass,Redfort Metro Station,06h 30m,23:00,05:30,454,48Seats available,3.46
